id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
14999,334693820.0,1701.0,0,self-emp-inc,98756.0,some-college,10.0,divorced,adm-clerical,own-child,white,female,0,0,3,USA,united-states,0.0
13818,386043525.0,7271.0,1,private,121040.0,assoc-voc,11.0,separated,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0.0
16066,567805558.0,4005.0,2,private,324947.0,bachelors,13.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0.0
3878,932517195.0,648.0,2,private,303051.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1.0
27167,580201647.0,1344.0,2,private,190987.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,2,0,2,USA,united-states,1.0
8233,943437394.0,4357.0,1,private,181388.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
27741,984901020.0,3375.0,2,private,120277.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
13294,339956414.0,4172.0,2,self-emp-inc,185366.0,some-college,10.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
16933,584640569.0,2389.0,4,private,113446.0,5th-6th,3.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
2578,461488906.0,9582.0,1,private,185216.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0.0
20424,629799854.0,5603.0,2,private,45366.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,1.0
22223,366565086.0,1481.0,2,private,171150.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,3,USA,united-states,1.0
1123,306470179.0,7166.0,0,local-gov,112835.0,masters,14.0,never-married,,not-in-family,white,male,0,0,2,USA,united-states,0.0
4518,323901299.0,7781.0,2,private,191103.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,4,USA,united-states,1.0
11269,144974416.0,8734.0,1,private,156294.0,hs-grad,9.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,0.0
2223,711805050.0,2894.0,1,private,94939.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
9728,676557385.0,5949.0,2,private,153976.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
25258,969673543.0,1027.0,4,local-gov,130532.0,bachelors,13.0,widowed,prof-specialty,not-in-family,white,female,0,0,1,USA,united-states,0.0
21266,758895151.0,6708.0,2,private,110562.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
18306,227960442.0,3383.0,2,private,171234.0,some-college,10.0,divorced,adm-clerical,not-in-family,white,female,0,0,3,USA,united-states,0.0
27866,193325980.0,5015.0,1,private,79923.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
20612,335595243.0,6162.0,1,private,245482.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,asian-pac-islander,male,0,0,2,,,0.0
1479,772071720.0,326.0,1,private,221252.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,amer-indian-eskimo,female,0,0,0,USA,united-states,0.0
24618,803531311.0,4096.0,1,private,258768.0,some-college,10.0,never-married,transport-moving,not-in-family,black,male,1,0,4,USA,united-states,0.0
22522,721409838.0,5547.0,1,local-gov,83671.0,bachelors,13.0,never-married,prof-specialty,not-in-family,black,female,0,0,3,USA,united-states,0.0
13570,777348388.0,5199.0,3,state-gov,157639.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
6036,621106113.0,917.0,4,private,31577.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,,0,3,USA,united-states,1.0
3372,463259727.0,6997.0,2,private,140854.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
90,775954857.0,8022.0,1,private,78374.0,hs-grad,9.0,married-civ-spouse,sales,other-relative,asian-pac-islander,female,0,0,2,,,0.0
27556,826397253.0,6884.0,1,private,417136.0,hs-grad,9.0,divorced,craft-repair,unmarried,black,male,0,0,2,USA,united-states,0.0
422,585761392.0,5286.0,2,private,267717.0,masters,14.0,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1.0
12826,907581954.0,5346.0,4,local-gov,147428.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
25334,380420463.0,7191.0,2,local-gov,177937.0,bachelors,13.0,divorced,prof-specialty,not-in-family,white,male,0,0,3,,,0.0
20572,750865872.0,238.0,2,self-emp-inc,214247.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,4,3,USA,united-states,1.0
12357,845150895.0,350.0,1,private,340665.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,black,male,0,3,1,USA,united-states,0.0
20370,760515672.0,6442.0,1,private,137476.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states,1.0
12848,192389431.0,9672.0,3,private,108446.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
8897,660618711.0,4402.0,2,federal-gov,56904.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,white,male,2,0,2,USA,united-states,0.0
24952,375773312.0,2686.0,0,private,298860.0,12th,8.0,never-married,handlers-cleaners,own-child,white,male,0,0,0,USA,united-states,0.0
20782,326861451.0,7041.0,2,private,271807.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
9403,458707374.0,3686.0,1,private,167790.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
19116,316373429.0,8377.0,3,local-gov,162236.0,bachelors,13.0,divorced,prof-specialty,not-in-family,white,female,0,0,1,USA,united-states,1.0
26601,612621419.0,3553.0,3,private,250423.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
5314,446751726.0,7722.0,0,private,335950.0,hs-grad,9.0,never-married,other-service,not-in-family,black,male,0,0,4,USA,united-states,0.0
26010,952381327.0,6470.0,2,private,195686.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
18210,680512844.0,3103.0,4,private,147558.0,some-college,10.0,divorced,sales,not-in-family,white,female,2,0,1,USA,united-states,1.0
27135,211736674.0,1780.0,2,private,197093.0,bachelors,13.0,divorced,prof-specialty,not-in-family,black,male,0,0,2,USA,united-states,0.0
27012,381679940.0,2099.0,1,private,278736.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
21605,802150188.0,7307.0,0,private,162869.0,some-college,10.0,never-married,sales,other-relative,white,male,0,0,4,USA,united-states,0.0
20699,169894144.0,7645.0,1,private,202027.0,bachelors,13.0,divorced,exec-managerial,not-in-family,white,male,4,0,3,USA,united-states,1.0
2993,149161858.0,5995.0,1,private,96020.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
9902,548117683.0,8971.0,3,self-emp-inc,200471.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
4166,630153527.0,9037.0,4,private,196891.0,bachelors,13.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,1.0
12167,765805355.0,6185.0,0,private,213354.0,11th,7.0,never-married,handlers-cleaners,own-child,white,male,0,0,0,USA,united-states,0.0
12678,143442923.0,3718.0,2,private,81259.0,assoc-acdm,12.0,divorced,prof-specialty,unmarried,white,female,0,0,2,USA,united-states,0.0
26115,216287159.0,4226.0,0,private,440934.0,some-college,10.0,never-married,sales,unmarried,white,male,0,0,2,USA,united-states,0.0
20977,625053980.0,5666.0,2,private,185099.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
19862,236153213.0,8220.0,1,private,117983.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
9567,197746910.0,1054.0,1,private,108247.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
19700,431837406.0,5652.0,2,private,208277.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
21009,502591350.0,8570.0,1,private,108116.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
7153,335042487.0,5166.0,4,,111177.0,bachelors,13.0,widowed,,not-in-family,white,female,4,0,0,USA,united-states,1.0
21056,253940886.0,6415.0,3,private,102828.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,1.0
19659,787216845.0,4550.0,0,private,91658.0,some-college,10.0,divorced,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
22589,636102246.0,3019.0,2,local-gov,99679.0,prof-school,15.0,never-married,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,1.0
9250,156343089.0,7891.0,2,private,37314.0,masters,14.0,never-married,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,1.0
17299,510287789.0,316.0,2,self-emp-inc,95150.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
15227,108664084.0,5516.0,2,federal-gov,48123.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
11526,333518603.0,3410.0,4,private,172071.0,hs-grad,9.0,divorced,other-service,unmarried,black,female,0,0,2,JAM,jamaica,0.0
8396,185601930.0,4026.0,4,private,344436.0,hs-grad,9.0,widowed,sales,other-relative,white,female,0,0,0,USA,united-states,0.0
6143,578813215.0,2127.0,3,private,94809.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,1.0
21184,826892347.0,9461.0,3,local-gov,183390.0,bachelors,13.0,separated,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,1.0
11973,403490277.0,3755.0,1,private,311194.0,11th,7.0,never-married,sales,unmarried,black,female,0,0,0,USA,united-states,0.0
5848,957449474.0,1052.0,2,private,279297.0,hs-grad,9.0,never-married,sales,not-in-family,black,female,0,0,3,USA,united-states,0.0
5527,404924609.0,4474.0,3,self-emp-inc,167914.0,assoc-acdm,12.0,never-married,exec-managerial,not-in-family,white,male,0,2,3,USA,united-states,0.0
3405,487636152.0,6932.0,1,private,82488.0,masters,14.0,never-married,prof-specialty,own-child,asian-pac-islander,female,0,0,2,PHL,philippines,1.0
24752,866642464.0,2589.0,0,private,262656.0,assoc-acdm,12.0,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0.0
1570,618339571.0,2122.0,3,private,239990.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
17940,834704197.0,2105.0,3,private,45363.0,prof-school,15.0,divorced,prof-specialty,not-in-family,white,male,0,4,2,USA,united-states,1.0
17863,330721542.0,1320.0,3,state-gov,454063.0,doctorate,16.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,2,USA,united-states,1.0
23305,723080180.0,9308.0,0,self-emp-inc,83141.0,some-college,10.0,never-married,craft-repair,own-child,white,male,0,0,0,USA,united-states,0.0
4113,132489509.0,9347.0,1,private,171114.0,assoc-voc,11.0,separated,adm-clerical,unmarried,white,female,0,0,1,USA,united-states,0.0
5326,428748020.0,5216.0,3,private,44000.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,4,0,3,USA,united-states,1.0
12353,905142534.0,7564.0,4,federal-gov,223892.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,1.0
23868,225937469.0,3554.0,3,state-gov,139268.0,some-college,10.0,married-civ-spouse,other-service,husband,white,male,0,0,4,USA,united-states,1.0
2470,961375949.0,8022.0,2,private,114079.0,assoc-acdm,12.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
7163,523907995.0,8590.0,0,private,292583.0,hs-grad,9.0,never-married,other-service,own-child,white,female,0,0,1,USA,united-states,0.0
9115,568339737.0,1494.0,3,private,143098.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,3,2,CHN,china,1.0
12952,985447197.0,2577.0,0,private,236696.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
3481,595108788.0,3639.0,3,self-emp-inc,447144.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
1357,148832827.0,9624.0,3,private,95435.0,7th-8th,4.0,married-civ-spouse,transport-moving,husband,white,male,0,1,4,CAN,canada,0.0
7825,430995306.0,3300.0,3,private,274528.0,hs-grad,9.0,divorced,craft-repair,other-relative,white,male,0,0,2,USA,united-states,0.0
27014,862935783.0,9015.0,4,private,119684.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,1,0,2,USA,united-states,1.0
17757,136790039.0,9750.0,0,private,53245.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,2,,USA,united-states,0.0
14756,358104397.0,9043.0,1,private,186932.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,0.0
4743,979138955.0,8813.0,4,local-gov,169015.0,some-college,10.0,widowed,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
9961,111854219.0,4397.0,3,state-gov,128260.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,2,USA,united-states,1.0
3354,269624232.0,3936.0,2,private,154076.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
1321,201030969.0,3730.0,1,private,232356.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
7714,614564027.0,1474.0,0,private,93977.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states,0.0
14938,491018020.0,8390.0,1,private,203408.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1.0
17811,189454353.0,6761.0,2,self-emp-inc,119281.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
3485,832828274.0,9700.0,1,private,411950.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,0.0
21468,203360740.0,1122.0,1,private,284629.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
1905,865528396.0,5071.0,2,federal-gov,90737.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,2,2,USA,united-states,1.0
4007,889128688.0,6898.0,3,private,134242.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
2138,340857968.0,5238.0,2,private,112512.0,assoc-voc,11.0,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,1.0
22812,703233341.0,9400.0,,private,121521.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,,USA,united-states,1.0
10772,444336149.0,4967.0,0,private,123007.0,hs-grad,9.0,never-married,adm-clerical,other-relative,white,male,0,3,1,USA,united-states,0.0
17591,988326945.0,1837.0,1,private,268571.0,some-college,10.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
16298,154257544.0,9128.0,2,self-emp-not-inc,52870.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
1671,126490644.0,8643.0,2,private,197344.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,3,USA,united-states,0.0
7911,961911500.0,9750.0,2,state-gov,164593.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,,,0.0
3721,391642638.0,4387.0,4,self-emp-not-inc,33487.0,7th-8th,4.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,4,USA,united-states,1.0
7608,376662602.0,2573.0,1,self-emp-not-inc,67482.0,assoc-voc,11.0,divorced,other-service,unmarried,white,female,0,0,4,USA,united-states,0.0
11506,852024099.0,282.0,2,private,26781.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
15109,795654858.0,5169.0,1,self-emp-not-inc,31143.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
6409,439711811.0,8547.0,1,private,181353.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
2778,593068816.0,4624.0,4,private,32552.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,0,USA,united-states,0.0
4154,740514262.0,619.0,1,private,327964.0,9th,5.0,divorced,machine-op-inspct,unmarried,black,female,0,0,2,USA,united-states,0.0
20226,599053376.0,7297.0,3,private,330470.0,some-college,10.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,1,USA,united-states,0.0
21142,372847785.0,9356.0,0,private,303121.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,1,USA,united-states,0.0
24620,668473624.0,7117.0,0,,246974.0,12th,8.0,never-married,,own-child,white,male,0,0,1,USA,united-states,0.0
14081,243390543.0,298.0,2,private,91037.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1.0
22646,649082839.0,1786.0,2,private,121772.0,hs-grad,9.0,never-married,craft-repair,not-in-family,asian-pac-islander,male,0,0,2,HKG,hong,0.0
8114,984456199.0,8891.0,3,private,229029.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
18248,867771750.0,7856.0,2,self-emp-not-inc,186035.0,prof-school,15.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states,1.0
18229,445413765.0,5208.0,1,private,203488.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
6394,447156464.0,6902.0,0,private,368739.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
1793,471190910.0,678.0,1,local-gov,206297.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
15841,994818360.0,5089.0,0,private,308673.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
8453,313390399.0,5341.0,1,federal-gov,226916.0,bachelors,13.0,widowed,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,1.0
12403,674445555.0,9869.0,1,private,80933.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
4192,653748886.0,4230.0,1,private,209900.0,10th,6.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,USA,united-states,0.0
