id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country
9212,674316420.0,3756.0,2,private,226500.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
21867,228488328.0,6632.0,2,private,295046.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
573,254900964.0,9558.0,1,private,200323.0,prof-school,15.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states
14094,690629060.0,6480.0,3,federal-gov,145401.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
4170,103903829.0,3398.0,3,private,343242.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
23086,760306935.0,5809.0,2,self-emp-not-inc,336793.0,masters,14.0,,craft-repair,husband,white,male,0,0,3,USA,united-states
7152,453079022.0,449.0,1,private,405577.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states
8020,562289546.0,3164.0,3,private,99835.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
13941,208368849.0,8727.0,0,private,200408.0,some-college,10.0,never-married,tech-support,not-in-family,white,male,1,0,2,USA,united-states
17799,343231163.0,8018.0,0,private,135603.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
16811,981852422.0,3194.0,4,local-gov,212303.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
22478,903269786.0,2844.0,4,private,310320.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
20197,610258660.0,3718.0,2,private,340234.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,asian-pac-islander,male,4,0,2,USA,united-states
10890,662937129.0,2046.0,1,private,160634.0,assoc-voc,11.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states
22744,271446688.0,4115.0,2,private,192930.0,hs-grad,9.0,separated,sales,unmarried,white,female,,0,0,USA,united-states
3844,406970049.0,9000.0,0,private,113936.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states
21851,341207169.0,3923.0,3,private,326156.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
16003,439654529.0,5621.0,4,private,178312.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
26521,208042823.0,1562.0,2,federal-gov,233851.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
250,733768296.0,8723.0,2,private,227466.0,some-college,10.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states
27673,752946390.0,7252.0,1,private,149910.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,wife,black,female,0,0,2,USA,united-states
6919,714993224.0,3842.0,3,private,141272.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
4229,998489641.0,1422.0,1,private,131679.0,assoc-voc,11.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states
24130,205746407.0,8219.0,2,private,227615.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,MEX,mexico
14811,527786702.0,3692.0,3,self-emp-inc,263925.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,4,0,2,USA,united-states
15900,615623538.0,5105.0,2,private,169324.0,9th,5.0,divorced,other-service,unmarried,black,female,0,0,2,HTI,haiti
8494,495396310.0,5241.0,1,private,214288.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states
20712,766338467.0,3389.0,4,private,275859.0,hs-grad,9.0,widowed,craft-repair,unmarried,white,male,3,0,3,MEX,mexico
22220,371458469.0,5692.0,2,state-gov,369131.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states
3840,877539781.0,4781.0,2,self-emp-not-inc,201908.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
22292,441861613.0,2406.0,0,private,205844.0,some-college,10.0,never-married,sales,own-child,black,female,0,0,1,USA,united-states
843,312839801.0,8860.0,0,self-emp-not-inc,132320.0,hs-grad,9.0,never-married,transport-moving,own-child,white,male,0,0,2,USA,united-states
10297,651158803.0,7036.0,4,self-emp-not-inc,33487.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
14508,457704306.0,7384.0,2,private,179048.0,12th,8.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,1,,
2718,148014513.0,2765.0,0,,291407.0,12th,8.0,never-married,,own-child,black,male,0,0,2,USA,united-states
4165,404322694.0,540.0,1,private,333108.0,hs-grad,9.0,divorced,sales,not-in-family,white,male,0,0,2,USA,united-states
5732,122766330.0,6292.0,2,state-gov,107439.0,some-college,10.0,never-married,other-service,not-in-family,black,female,0,0,1,USA,united-states
15364,188408461.0,5930.0,1,private,182539.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
7102,745941446.0,5836.0,4,private,56248.0,1st-4th,2.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states
27286,450897983.0,9653.0,1,,95708.0,11th,7.0,divorced,,not-in-family,asian-pac-islander,male,0,0,2,USA,united-states
13044,908764057.0,2344.0,1,private,128065.0,11th,7.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states
12023,530898529.0,7193.0,3,self-emp-not-inc,176240.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
4974,386104985.0,440.0,3,private,164749.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
7072,233554290.0,2410.0,2,private,162322.0,assoc-voc,11.0,never-married,tech-support,own-child,white,female,0,0,2,USA,united-states
22509,980373542.0,3068.0,1,private,181091.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
5514,892189676.0,647.0,3,local-gov,163815.0,11th,7.0,married-civ-spouse,other-service,husband,white,male,0,3,2,USA,united-states
26750,652909956.0,6835.0,0,local-gov,211129.0,assoc-voc,11.0,never-married,adm-clerical,own-child,white,female,0,0,0,,
18861,940510944.0,7197.0,1,private,286675.0,hs-grad,9.0,divorced,craft-repair,own-child,white,male,0,0,3,USA,united-states
7907,943536536.0,9744.0,2,private,24106.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states
4739,219861307.0,7926.0,3,private,242517.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,3,0,2,USA,united-states
7416,860329921.0,6336.0,3,private,128143.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
14151,151122883.0,2839.0,0,private,213799.0,assoc-voc,11.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,1,USA,united-states
15286,585713838.0,7137.0,1,state-gov,292317.0,9th,5.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
9975,798832920.0,1150.0,2,local-gov,414791.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
25382,543204672.0,2773.0,4,self-emp-not-inc,134960.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,1,USA,united-states
25993,853211155.0,1715.0,3,private,276087.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,2,0,3,USA,united-states
7841,800509343.0,3787.0,2,federal-gov,314822.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,black,male,0,0,2,USA,united-states
19690,436769238.0,9847.0,2,private,220589.0,assoc-acdm,12.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
13287,333754320.0,6376.0,4,private,227386.0,10th,6.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
11677,447538134.0,4951.0,3,federal-gov,44257.0,bachelors,13.0,married-spouse-absent,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states
8158,668864620.0,4267.0,2,self-emp-inc,36228.0,bachelors,13.0,married-civ-spouse,farming-fishing,husband,white,male,2,0,1,USA,united-states
11766,901865422.0,2700.0,3,private,28419.0,assoc-voc,11.0,never-married,transport-moving,not-in-family,white,male,0,0,3,USA,united-states
13825,129832853.0,3766.0,4,private,149620.0,some-college,10.0,divorced,other-service,not-in-family,black,male,0,0,2,USA,united-states
5556,537214199.0,2011.0,0,private,190325.0,11th,7.0,never-married,prof-specialty,own-child,white,male,0,0,2,USA,united-states
24427,543911872.0,6324.0,2,private,249332.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
25748,911709369.0,8923.0,1,private,160594.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,2,3,USA,united-states
25842,992025697.0,5197.0,0,private,107658.0,some-college,10.0,never-married,tech-support,not-in-family,white,female,0,0,0,USA,united-states
21938,192237870.0,9131.0,2,state-gov,24264.0,some-college,10.0,divorced,transport-moving,unmarried,white,male,0,0,2,USA,united-states
21019,857919084.0,6749.0,3,private,335997.0,bachelors,13.0,married-civ-spouse,tech-support,husband,white,male,3,0,2,USA,united-states
3160,593515283.0,4822.0,2,private,301628.0,some-college,10.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states
911,633801941.0,2953.0,3,private,241935.0,11th,7.0,married-civ-spouse,other-service,husband,black,male,3,0,2,USA,united-states
14316,897707679.0,5711.0,3,private,43064.0,11th,7.0,married-civ-spouse,other-service,husband,white,male,0,0,1,USA,united-states
12885,223991156.0,2470.0,3,self-emp-not-inc,263568.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
25025,152904363.0,2395.0,0,private,267965.0,11th,7.0,never-married,sales,not-in-family,white,female,0,0,0,USA,united-states
19961,602697071.0,3612.0,1,self-emp-not-inc,200681.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,UMI,outlying-us(guam-usvi-etc)
16487,763109607.0,1106.0,1,self-emp-not-inc,75417.0,hs-grad,9.0,separated,other-service,unmarried,white,female,0,0,0,USA,united-states
14321,991484723.0,6549.0,0,private,344414.0,some-college,10.0,never-married,transport-moving,own-child,white,male,0,0,2,USA,united-states
26598,117932733.0,6146.0,2,private,196626.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
4977,339496107.0,4394.0,4,private,171635.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
18976,106654161.0,1569.0,2,private,334991.0,some-college,10.0,separated,transport-moving,unmarried,white,male,2,0,3,USA,united-states
12364,312370160.0,8041.0,1,private,314375.0,assoc-voc,11.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
19683,982139855.0,278.0,2,private,246449.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
18762,674643915.0,3108.0,3,local-gov,274657.0,hs-grad,9.0,married-civ-spouse,other-service,other-relative,white,male,2,0,2,USA,united-states
196,833856639.0,1201.0,0,private,501144.0,some-college,10.0,never-married,sales,other-relative,black,female,0,0,2,USA,united-states
10316,897043916.0,905.0,1,private,520033.0,12th,8.0,married-civ-spouse,adm-clerical,wife,,female,0,0,2,USA,united-states
18964,197261625.0,9454.0,1,private,204991.0,some-college,10.0,divorced,exec-managerial,own-child,white,male,0,0,2,USA,united-states
27210,457693311.0,8937.0,1,private,216178.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
22871,198957095.0,3690.0,1,private,113870.0,1st-4th,2.0,married-civ-spouse,other-service,husband,white,male,0,0,2,,
11123,984982725.0,6577.0,0,self-emp-not-inc,266668.0,hs-grad,9.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states
6977,165043627.0,5184.0,3,private,348099.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,female,0,1,2,USA,united-states
10505,468936121.0,5909.0,2,state-gov,506329.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,4,0,2,,
26058,303358711.0,1688.0,2,private,201723.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states
9934,255038856.0,6823.0,3,private,102359.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
15919,747496409.0,1980.0,3,private,370119.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
21749,378863233.0,573.0,1,private,82091.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
351,262226106.0,6353.0,2,,195488.0,12th,8.0,separated,,not-in-family,white,female,0,0,2,PRI,puerto-rico
7555,872798088.0,1132.0,1,private,192002.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
11127,331810116.0,3949.0,3,,156008.0,11th,7.0,married-civ-spouse,,own-child,black,female,0,0,2,USA,united-states
8868,379552054.0,6525.0,4,private,52090.0,prof-school,15.0,divorced,tech-support,unmarried,white,male,0,0,2,USA,united-states
23442,445361840.0,748.0,1,private,136077.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
13351,286226461.0,6939.0,1,private,27153.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,3,USA,united-states
18738,143865900.0,6824.0,2,private,174515.0,hs-grad,9.0,widowed,machine-op-inspct,unmarried,white,female,0,0,2,USA,united-states
14798,741923236.0,2217.0,3,self-emp-inc,162327.0,11th,7.0,divorced,sales,not-in-family,white,male,0,0,2,USA,united-states
14491,366386435.0,1741.0,1,private,165814.0,hs-grad,9.0,married-civ-spouse,other-service,husband,black,male,0,0,2,USA,united-states
20156,307079512.0,4753.0,1,private,31659.0,bachelors,13.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,2,3,USA,united-states
7178,448557136.0,2657.0,3,private,99835.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
705,222207884.0,9506.0,3,local-gov,193012.0,masters,14.0,divorced,protective-serv,not-in-family,black,male,0,0,3,USA,united-states
16145,130598966.0,642.0,2,private,247043.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
23392,439354687.0,4872.0,1,private,132601.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
5026,977573677.0,7515.0,2,local-gov,244341.0,some-college,10.0,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states
4469,944581738.0,1390.0,2,state-gov,102343.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,4,IND,india
15834,840287163.0,1121.0,1,self-emp-not-inc,34102.0,hs-grad,9.0,never-married,other-service,not-in-family,white,female,0,0,1,USA,united-states
6223,795770128.0,1274.0,1,local-gov,22641.0,hs-grad,9.0,never-married,protective-serv,not-in-family,amer-indian-eskimo,male,0,0,2,USA,united-states
1668,771129548.0,7960.0,3,self-emp-not-inc,41496.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
16893,509083107.0,4080.0,1,private,152461.0,bachelors,13.0,never-married,prof-specialty,unmarried,white,female,4,0,3,USA,united-states
11482,492088307.0,4546.0,2,private,192014.0,bachelors,13.0,separated,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
4932,760006433.0,2860.0,2,self-emp-inc,183800.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,2,2,USA,united-states
10094,435924353.0,9591.0,2,local-gov,212005.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
8487,753055640.0,6885.0,2,local-gov,188436.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,2,0,2,USA,united-states
23768,941060968.0,4566.0,1,private,260868.0,bachelors,13.0,married-civ-spouse,sales,husband,black,male,0,0,2,USA,united-states
550,592669522.0,580.0,4,private,224984.0,hs-grad,9.0,widowed,adm-clerical,not-in-family,white,female,4,0,0,DUE,germany
17115,687551202.0,2629.0,1,private,65663.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states
19674,308755482.0,7735.0,2,private,169980.0,some-college,10.0,married-civ-spouse,craft-repair,husband,black,male,0,0,3,USA,united-states
15505,125197959.0,2593.0,1,private,270572.0,bachelors,13.0,divorced,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states
16716,158217340.0,9539.0,4,,88545.0,some-college,10.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states
27615,505947694.0,5851.0,2,private,97688.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,2,0,2,USA,united-states
15335,505975578.0,9048.0,1,local-gov,120238.0,assoc-voc,11.0,never-married,adm-clerical,unmarried,white,male,0,0,2,USA,united-states
5437,473918363.0,1266.0,1,private,37939.0,some-college,10.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states
25206,656767533.0,1670.0,3,local-gov,110110.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,4,USA,united-states
17195,855290380.0,6073.0,2,private,105813.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
16113,620857142.0,5179.0,3,private,105273.0,bachelors,13.0,widowed,craft-repair,unmarried,black,female,2,0,2,USA,united-states
11812,319960515.0,2986.0,3,self-emp-inc,104849.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,IND,india
19705,698132499.0,5615.0,2,private,390368.0,some-college,10.0,married-civ-spouse,sales,husband,black,male,4,0,4,USA,united-states
